,0
1256,0.27162808208959177
1257,0.27537015062989667
1258,0.27821039693662897
1259,0.27975126990349963
1260,0.2830366476555355
1261,0.2862632983014919
1262,0.28729058481985703
1263,0.28883180842967704
1264,0.29083125857869163
1265,0.2932104939245619
1266,0.2964318164740689
1267,0.2992289541871287
1268,0.30173483822727576
1269,0.30447840952547267
1270,0.30601238779490814
1271,0.3104286691523157
1272,0.3112650408875197
1273,0.3144244544673711
1274,0.3176134582608938
1275,0.32126389374025166
1276,0.32577255996875465
1277,0.3275945351924747
1278,0.33271410898305476
1279,0.33808410610072315
